kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,okrsok,last_year_votes,votes,last_year_votes_town,percentage_of_town
4,Nitriansky kraj,402,Levice,402,Levice,502979,Zbrojníky,1,246,237.24185665091815,246,1.0
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,1,198,210.78336509857908,3260,0.06073619631901841
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,2,363,391.60339192802155,3260,0.11134969325153374
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,3,600,544.6599089914372,3260,0.18404907975460122
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,4,556,638.4207642745661,3260,0.1705521472392638
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,5,510,594.9816766484993,3260,0.15644171779141106
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,6,378,335.52656516979374,3260,0.11595092024539877
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,7,586,651.7264648907094,3260,0.17975460122699385
4,Nitriansky kraj,402,Levice,402,Levice,502987,Želiezovce,8,69,64.80730788811017,3260,0.02116564417177914
4,Nitriansky kraj,402,Levice,402,Levice,502995,Žemberovce,1,705,580.9614076831361,705,1.0
4,Nitriansky kraj,402,Levice,402,Levice,503002,Žemliare,1,92,96.57553631577598,92,1.0
4,Nitriansky kraj,402,Levice,402,Levice,545350,Hontianske Trsťany,1,195,175.10685576880718,195,1.0
4,Nitriansky kraj,402,Levice,402,Levice,555843,Čata,1,479,556.3121921847053,479,1.0
4,Nitriansky kraj,402,Levice,402,Levice,556777,Jesenské,1,31,31.180823789536518,31,1.0
4,Nitriansky kraj,402,Levice,402,Levice,580937,Bohunice,1,94,78.80286733825652,94,1.0
4,Nitriansky kraj,402,Levice,402,Levice,581135,Malé Kozmálovce,1,209,205.8787533214242,209,1.0
4,Nitriansky kraj,402,Levice,402,Levice,581160,Veľké Kozmálovce,1,431,392.24917612741285,431,1.0
4,Nitriansky kraj,402,Levice,402,Levice,581895,Hrkovce,1,144,135.5028021295311,144,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,1,576,683.543509587859,45245,0.012730688473864516
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,2,567,564.5207872758691,45245,0.012531771466460383
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,3,538,582.8221993333696,45245,0.011890816664824843
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,4,601,696.0613465507264,45245,0.013283235716653774
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,5,600,530.1050333744655,45245,0.013261133826942204
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,6,730,814.1595507779139,45245,0.01613437948944635
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,7,385,386.02118104372846,45245,0.00850922753895458
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,8,464,497.4128097414806,45245,0.010255276826168638
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,9,459,461.6092244103785,45245,0.010144767377610785
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,10,475,428.84267107793266,45245,0.01049839761299591
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,11,643,596.1143224614233,45245,0.014211515084539729
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,12,588,663.991722017029,45245,0.012995911150403359
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,13,549,627.356246477537,45245,0.012133937451652116
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,14,646,694.1012065018336,45245,0.014277820753674439
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,15,584,661.8229547820658,45245,0.012907503591557078
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,16,501,549.6484964538372,45245,0.01107304674549674
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,17,550,448.2096111237917,45245,0.012156039341363686
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,18,634,712.6573590898076,45245,0.014012598077135596
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,19,743,718.2649330388114,45245,0.016421704055696762
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,20,702,746.4360810173021,45245,0.015515526577522379
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,21,785,865.057955358245,45245,0.017349983423582717
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,22,420,416.432987318878,45245,0.009282793678859542
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,23,507,566.600735236312,45245,0.011205658083766163
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,24,641,765.9129573913025,45245,0.014167311305116587
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,25,476,479.20720639419716,45245,0.01052049950270748
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,26,615,580.2539836088704,45245,0.013592662172615759
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,27,661,543.2837876778414,45245,0.014609349099347994
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,28,626,599.7677461012337,45245,0.013835782959443032
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,29,889,941.9252521826313,45245,0.019648579953586032
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,30,421,469.0641739923001,45245,0.009304895568571113
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,31,484,501.09275051834055,45245,0.010697314620400045
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,32,485,444.596582766656,45245,0.010719416510111615
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,33,678,607.613455572777,45245,0.01498508122444469
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,34,804,951.6023754441172,45245,0.017769919328102554
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,35,547,443.1981866913228,45245,0.012089733672228976
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,36,497,417.3908303512,45245,0.010984639186650458
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,37,822,712.2770873925558,45245,0.01816775334291082
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,38,556,521.1913573888723,45245,0.012288650679633108
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,39,518,503.2582257769007,45245,0.011448778870593436
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,40,624,693.2773034864639,45245,0.013791579180019891
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,41,480,567.5699113929988,45245,0.010608907061553763
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,42,444,480.1447722315763,45245,0.00981323903193723
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,43,1038,1003.4169690316749,45245,0.02294176152061001
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,44,959,1071.9801295914756,45245,0.021195712233395954
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,45,798,878.1853975994484,45245,0.01763730798983313
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,46,604,654.577396892845,45245,0.013349541385788486
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,47,599,576.4917877115589,45245,0.013239031937230633
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,48,316,309.53411296919086,45245,0.006984197148856227
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,49,954,869.8749222337013,45245,0.021085202784838105
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,50,982,1146.902543174599,45245,0.02170405569676207
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,51,833,880.8378441316485,45245,0.018410874129738092
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,52,772,875.0284976235605,45245,0.0170626588573323
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,53,762,648.9905512707305,45245,0.0168416399602166
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,54,759,625.7767379927197,45245,0.016775334291081887
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,55,785,845.0956950459486,45245,0.017349983423582717
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,56,1195,1333.3593944037152,45245,0.026411758205326555
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,57,571,560.953202710056,45245,0.012620179025306663
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,58,770,869.7801800841304,45245,0.01701845507790916
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,59,582,593.513162952235,45245,0.012863299812133938
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,60,727,859.1301702853198,45245,0.016068073820311637
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,61,678,791.4086741003885,45245,0.01498508122444469
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,62,669,601.9683539520228,45245,0.014786164217040557
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,63,517,531.8589307838846,45245,0.011426676980881866
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,64,592,495.3528862932827,45245,0.013084318709249641
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,65,568,515.0670875765037,45245,0.012553873356171953
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,66,633,707.11963325689,45245,0.013990496187424024
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,67,587,587.4648630790775,45245,0.012973809260691789
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,68,703,783.7702556060786,45245,0.015537628467233949
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,69,762,846.6776562366737,45245,0.0168416399602166
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,70,518,514.6305338762538,45245,0.011448778870593436
4,Nitriansky kraj,403,Nitra,403,Nitra,500011,Nitra,71,497,411.04004149773897,45245,0.010984639186650458
4,Nitriansky kraj,403,Nitra,403,Nitra,500020,Alekšince,1,873,992.380506792399,873,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500046,Báb,1,628,575.2228696222014,628,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500071,Branč,1,639,629.0733991122779,1252,0.5103833865814696
4,Nitriansky kraj,403,Nitra,403,Nitra,500071,Branč,2,613,675.6641525280822,1252,0.48961661341853036
4,Nitriansky kraj,403,Nitra,403,Nitra,500101,Čakajovce,1,631,745.394314157267,631,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500135,Čeľadice,1,574,643.0930885341102,574,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500160,Čifáre,1,295,292.9359163889266,295,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500194,Dolné Obdokovce,1,621,684.1167218730753,621,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500232,Golianovo,1,567,497.50780129495456,1055,0.5374407582938389
4,Nitriansky kraj,403,Nitra,403,Nitra,500232,Golianovo,2,488,515.7908599162248,1055,0.46255924170616114
4,Nitriansky kraj,403,Nitra,403,Nitra,500313,Hruboňovo,1,160,147.66221081701732,285,0.5614035087719298
4,Nitriansky kraj,403,Nitra,403,Nitra,500313,Hruboňovo,2,125,116.02294686401252,285,0.43859649122807015
4,Nitriansky kraj,403,Nitra,403,Nitra,500356,Jarok,1,637,631.5592570843961,1197,0.5321637426900585
4,Nitriansky kraj,403,Nitra,403,Nitra,500356,Jarok,2,560,557.9544244787155,1197,0.4678362573099415
4,Nitriansky kraj,403,Nitra,403,Nitra,500372,Jelenec,1,502,459.37020532535166,1111,0.45184518451845185
4,Nitriansky kraj,403,Nitra,403,Nitra,500372,Jelenec,2,609,533.3479584757099,1111,0.5481548154815482
4,Nitriansky kraj,403,Nitra,403,Nitra,500381,Jelšovce,1,524,492.0655494691193,524,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500399,Kapince,1,111,118.86557935870384,111,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500402,Klasov,1,709,601.0192710708369,709,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500411,Kolíňany,1,851,853.3838269523155,851,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500453,Lehota,1,697,604.9374459927903,1385,0.5032490974729242
4,Nitriansky kraj,403,Nitra,403,Nitra,500453,Lehota,2,688,681.0302926715049,1385,0.4967509025270758
4,Nitriansky kraj,403,Nitra,403,Nitra,500470,Lúčnica nad Žitavou,1,455,415.8735550846015,551,0.8257713248638838
4,Nitriansky kraj,403,Nitra,403,Nitra,500470,Lúčnica nad Žitavou,2,96,111.75147981579758,551,0.17422867513611615
4,Nitriansky kraj,403,Nitra,403,Nitra,500488,Lukáčovce,1,600,680.9563447385051,600,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500518,Veľké Chyndice,1,179,161.22696914018536,179,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500534,Malé Zálužie,1,169,153.27403575096145,169,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500569,Melek,1,261,251.91574572585378,261,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500577,Mojmírovce,1,484,470.6569403157516,1469,0.32947583390061264
4,Nitriansky kraj,403,Nitra,403,Nitra,500577,Mojmírovce,2,466,483.2185154517652,1469,0.31722260040844114
4,Nitriansky kraj,403,Nitra,403,Nitra,500577,Mojmírovce,3,519,543.2346285731905,1469,0.35330156569094623
4,Nitriansky kraj,403,Nitra,403,Nitra,500631,Nová Ves nad Žitavou,1,744,612.169955900359,744,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500640,Nové Sady,1,572,552.4131735719909,755,0.7576158940397351
4,Nitriansky kraj,403,Nitra,403,Nitra,500640,Nové Sady,2,183,212.04675275803555,755,0.2423841059602649
4,Nitriansky kraj,403,Nitra,403,Nitra,500666,Paňa,1,218,240.6614724362957,218,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500674,Podhorany,1,269,297.3678610884468,632,0.42563291139240506
4,Nitriansky kraj,403,Nitra,403,Nitra,500674,Podhorany,2,363,403.7585150726478,632,0.5743670886075949
4,Nitriansky kraj,403,Nitra,403,Nitra,500682,Pohranice,1,667,739.0680283623462,667,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500691,Poľný Kesov,1,367,367.56889891172307,367,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500704,Rišňovce,1,557,595.2487267227839,1191,0.46767422334172964
4,Nitriansky kraj,403,Nitra,403,Nitra,500704,Rišňovce,2,634,507.27934905066564,1191,0.5323257766582704
4,Nitriansky kraj,403,Nitra,403,Nitra,500712,Rumanová,1,466,536.9500577036115,466,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500780,Šurianky,1,371,329.643697435228,371,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500798,Tajná,1,185,178.17541138474448,185,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500844,Veľká Dolina,1,382,352.79850187576557,382,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500887,Veľké Zálužie,1,820,766.7595884287566,2373,0.34555415086388536
4,Nitriansky kraj,403,Nitra,403,Nitra,500887,Veľké Zálužie,2,778,862.3764181243093,2373,0.3278550358196376
4,Nitriansky kraj,403,Nitra,403,Nitra,500887,Veľké Zálužie,3,775,778.7957778967319,2373,0.32659081331647705
4,Nitriansky kraj,403,Nitra,403,Nitra,500895,Veľký Cetín,1,913,867.4007202245916,913,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,500917,Vinodol,1,429,383.55030242026453,955,0.4492146596858639
4,Nitriansky kraj,403,Nitra,403,Nitra,500917,Vinodol,2,526,485.12739889419277,955,0.5507853403141362
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,1,676,571.5713941941714,4791,0.14109789188060948
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,2,557,592.7553400681162,4791,0.11625965351701106
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,3,562,498.2765987228495,4791,0.11730327697766646
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,4,605,587.7701609421789,4791,0.12627843873930286
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,5,565,516.3542127446452,4791,0.11792945105405969
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,6,527,539.0186375853017,4791,0.10999791275307869
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,7,712,782.1177892099097,4791,0.14861198079732832
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,8,354,296.28139849967783,4791,0.07388854101440201
4,Nitriansky kraj,403,Nitra,403,Nitra,500933,Vráble,9,233,212.3644811210169,4791,0.04863285326654143
4,Nitriansky kraj,403,Nitra,403,Nitra,500941,Výčapy - Opatovce,1,626,645.3871382989377,1278,0.48982785602503914
4,Nitriansky kraj,403,Nitra,403,Nitra,500941,Výčapy - Opatovce,2,652,638.406132865929,1278,0.5101721439749609
4,Nitriansky kraj,403,Nitra,403,Nitra,500950,Zbehy,1,1097,1200.0195330616148,1250,0.8776
4,Nitriansky kraj,403,Nitra,403,Nitra,500950,Zbehy,2,153,179.77785707681528,1250,0.1224
4,Nitriansky kraj,403,Nitra,403,Nitra,500992,Žirany,1,775,675.4028438815972,775,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,501018,Žitavce,1,216,207.86050557207454,216,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,545589,Cabaj - Čápor,1,721,658.2816448089086,2211,0.32609678878335596
4,Nitriansky kraj,403,Nitra,403,Nitra,545589,Cabaj - Čápor,2,709,631.2809670868005,2211,0.3206693803708729
4,Nitriansky kraj,403,Nitra,403,Nitra,545589,Cabaj - Čápor,3,120,116.03185088706232,2211,0.054274084124830396
4,Nitriansky kraj,403,Nitra,403,Nitra,545589,Cabaj - Čápor,4,661,703.0723807781447,2211,0.2989597467209408
4,Nitriansky kraj,403,Nitra,403,Nitra,545635,Horné Lefantovce,1,535,631.9276133905291,535,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555851,Malý Lapáš,1,630,540.0812417712658,630,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555860,Veľký Lapáš,1,1029,1063.9084954083878,1029,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555886,Čechynce,1,757,754.5622351047558,757,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555908,Malý Cetín,1,262,279.81814155775174,262,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555959,Hosťová,1,260,300.4960283994991,260,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555967,Telince,1,162,158.05172362806914,162,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,555991,Svätoplukovo,1,717,726.3533833705601,717,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,556696,Nitrianske Hrnčiarovce,1,1256,1450.6936069713054,1256,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,556785,Malé Chyndice,1,211,181.3093536275187,211,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,558320,Ivanka pri Nitre,1,494,565.8603576159404,1554,0.3178893178893179
4,Nitriansky kraj,403,Nitra,403,Nitra,558320,Ivanka pri Nitre,2,566,530.7242317910876,1554,0.3642213642213642
4,Nitriansky kraj,403,Nitra,403,Nitra,558320,Ivanka pri Nitre,3,494,448.12505693263773,1554,0.3178893178893179
4,Nitriansky kraj,403,Nitra,403,Nitra,580899,Lužianky,1,679,780.4475828630627,1556,0.43637532133676094
4,Nitriansky kraj,403,Nitra,403,Nitra,580899,Lužianky,2,877,1031.23349375807,1556,0.5636246786632391
4,Nitriansky kraj,403,Nitra,403,Nitra,581097,Ľudovítová,1,150,174.36374046321413,150,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,581623,Babindol,1,378,352.22640251956,378,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,581691,Štefanovičová,1,176,201.11779417186494,176,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,582387,Čab,1,441,432.46229349418724,441,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,582425,Dolné Lefantovce,1,400,339.87215816658534,400,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,582697,Bádice,1,216,238.30298797390753,216,1.0
4,Nitriansky kraj,403,Nitra,403,Nitra,582719,Štitáre,1,597,652.0893372963454,597,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500062,Beladice,1,859,912.8613522268497,859,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500127,Čaradice,1,275,245.39353214285023,275,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500151,Čierne Kľačany,1,712,788.4419114537774,712,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500283,Hostie,1,708,826.0400819092611,708,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500305,Hosťovce,1,427,486.97249812562177,427,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500321,Choča,1,269,302.80492923001003,269,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500364,Jedľové Kostoľany,1,545,640.7135345529775,545,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500429,Kostoľany pod Tribečom,1,231,220.33036332653293,231,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500437,Ladice,1,411,434.1746688544005,411,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500461,Lovce,1,426,432.8247630988426,426,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500500,Machulince,1,646,646.494028995973,646,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500542,Mankovce,1,328,285.61761983886123,328,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500551,Martin nad Žitavou,1,336,362.49565033525226,336,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500585,Nemčiňany,1,337,346.3567778912166,337,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500593,Neverice,1,406,420.7102521622177,406,1.0
4,Nitriansky kraj,403,Nitra,407,Zlaté Moravce,500607,Nevidzany,1,390,409.2144325187555,390,1.0
