kraj_code,kraj,obvod_code,obvod,okres_code,okres,town_code,town,last_year_votes,total_count_okrsok,votes,count_okrsok,counted_percentage,counted_percentage_of_votes
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503053,Bardoňovo,343,1,390.0880191507085,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503061,Belá,178,1,154.55267047664657,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503070,Bešeňov,792,2,755.1233905588017,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503088,Bíňa,566,1,523.0817153956687,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503096,Branovo,320,1,336.32274970117203,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503100,Bruty,278,1,329.4151269116472,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503118,Čechy,177,1,151.16871605679253,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503126,Černík,590,1,642.5200025519885,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503134,Dedinka,352,1,290.0855545805,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503151,Dolný Ohaj,904,2,828.8103890465928,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503169,Dubník,601,2,554.0807228566215,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503177,Dvory nad Žitavou,2311,4,2228.179043144375,4,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503185,Gbelce,980,2,1029.7512512555052,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503193,Hul,641,1,723.6366421415457,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503207,Chľaba,299,1,259.61498173460154,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503215,Jasová,626,1,678.9582014630332,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503223,Jatov,426,1,383.4218962723929,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503231,Kamenica nad Hronom,514,1,537.5781544933122,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503240,Kamenín,556,1,629.7863870532883,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503258,Kamenný Most,453,1,420.850669014041,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503266,Kmeťovo,528,1,557.768851441866,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503274,Kolta,707,1,668.6920522286646,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503282,Komjatice,2142,3,2259.648006114304,3,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503291,Komoča,510,1,418.44705939607604,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503312,Leľa,148,1,139.13059328504983,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503321,Lipová,806,2,866.4140953595589,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503339,Ľubá,162,1,188.08978983704796,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503347,Malá nad Hronom,189,1,167.30287985160876,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503355,Malé Kosihy,134,1,145.90656145330493,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503363,Maňa,1002,3,1011.6713510650612,3,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503371,Michal nad Žitavou,399,1,408.9988709921637,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503380,Veľký Kýr,1710,3,1637.2182638371778,3,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503398,Mojzesovo,728,1,806.9039368190233,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503401,Mužla,864,2,898.4114519244594,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503436,Nová Vieska,399,1,331.64985179624944,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503452,Palárikovo,1978,3,2010.8802313428553,3,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503479,Podhájska,704,1,804.896314508704,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503487,Pozba,284,1,331.6752609506765,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503495,Radava,491,1,492.324420621268,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503509,Rastislavice,543,1,459.0873838045324,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503517,Rúbaň,368,1,421.754705787168,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503525,Salka,461,1,513.2817325926837,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503533,Semerovo,642,1,545.937539635904,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503541,Sikenička,177,1,143.18195152468067,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503550,Strekov,872,2,995.9116013839716,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503568,Svodín,1150,2,1241.1053448306004,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503576,Šarkan,115,2,126.59174265093593,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503584,Štúrovo,4898,10,5054.888706665551,10,1.0,1.0000000000000002
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503592,Šurany,5176,10,5424.921763740501,10,1.0,0.9999999999999999
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503606,Trávnica,591,1,613.4317083084667,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503614,Tvrdošovce,2450,4,2588.059625179299,4,1.0,0.9999999999999999
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503631,Veľké Lovce,951,2,978.5932892378295,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,503649,Zemné,971,2,1026.2068151399676,2,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,556025,Vlkas,195,1,177.62458757203257,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,556033,Pavlová,133,1,126.17135099681187,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,556050,Úľany nad Žitavou,902,1,918.2290345957939,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,556092,Nána,580,1,591.687477982193,1,1.0,1.0
4,Nitriansky kraj,404,Nové Zámky,404,Nové Zámky,582361,Obid,426,1,381.9937171418043,1,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,500241,Hájske,673,1,759.3180027677947,1,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,500739,Močenok,2295,3,2571.9808764706013,3,1.0,0.9999999999999999
4,Nitriansky kraj,405,Šaľa,405,Šaľa,503711,Diakovce,1238,2,1269.7160924950888,2,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,503720,Dlhá nad Váhom,560,1,524.0172552431146,1,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,503886,Kráľová nad Váhom,1052,1,1019.2613717295837,1,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,503932,Neded,1226,3,1387.2059550972579,3,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,503991,Selice,882,2,927.228054842316,2,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,504025,Šaľa,11518,18,11010.457683224226,18,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,504068,Tešedíkovo,1973,3,1995.4460207869229,3,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,504092,Trnovec nad Váhom,1281,3,1423.5743571885855,3,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,504165,Vlčany,1504,3,1477.0069827796065,3,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,504190,Žihárec,856,1,860.1242222496801,1,1.0,1.0
4,Nitriansky kraj,405,Šaľa,405,Šaľa,555878,Horná Kráľová,996,2,942.1517724632398,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,504998,Topoľčany,13940,25,13437.663723330903,25,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505021,Lipovník,204,1,203.68460798626606,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505048,Ludanice,1010,2,1126.3283807928653,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505064,Lužany,138,1,153.02678471420884,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505137,Malé Ripňany,288,1,283.5646721078354,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505226,Nemečky,202,1,187.7424284566634,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505234,Nitrianska Blatnica,723,1,718.7702439734664,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505242,Nitrianska Streda,435,1,386.27228165274465,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505251,Norovce,189,1,157.71084238037994,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505285,Oponice,484,1,414.9978493096766,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505340,Podhradie,174,1,139.27122227323753,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505374,Prašice,1159,2,1147.9285240070324,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505404,Preseľany,796,1,778.1148611751421,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505421,Radošina,1147,3,1267.5723725029648,3,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505439,Rajčany,297,1,324.1312556305013,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505498,Solčany,1493,2,1592.232058300108,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505510,Súlovce,282,1,314.61973497388675,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505536,Šalgovce,251,1,228.66155222019754,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505561,Tesáre,453,1,506.264989111399,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505617,Tvrdomestice,213,1,238.30267359793632,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505641,Urmince,831,1,720.0608326831053,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505676,Veľké Dvorany,437,1,466.3262324791402,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505714,Veľké Ripňany,1110,3,1138.026361851377,3,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505749,Velušovce,302,1,263.59272462390135,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505757,Vozokany,185,1,201.93162405754606,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,505773,Závada,328,1,388.97206206893384,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542661,Belince,202,1,228.2391758819734,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542695,Biskupová,119,1,122.40968030632959,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542709,Blesovce,214,1,197.39554002900834,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542717,Bojná,1144,2,1249.771779669868,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542792,Čermany,226,1,239.5000831144786,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542881,Hajná Nová Ves,167,1,172.91714601573165,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542938,Horné Obdokovce,819,2,869.1535854888455,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542954,Horné Štitáre,309,1,359.29445475063517,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,542971,Hrušovany,619,1,540.5611752407955,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,543039,Kamanová,334,1,338.42911539868317,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,543063,Koniarovce,370,1,368.95069392520276,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,543071,Kovarce,774,1,841.4885134662945,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,543101,Krnča,737,1,601.2117503676682,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,543110,Krtovce,177,1,173.47016888217456,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556149,Krušovce,988,1,933.5393403036735,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556157,Jacovce,1066,2,1053.6772078241443,2,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556165,Chrabrany,490,1,493.9417448532643,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556211,Orešany,187,1,186.82318626020847,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556220,Ardanovce,104,1,122.30676713116989,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556238,Svrbice,114,1,136.18776461837598,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556262,Dvorany nad Nitrou,436,1,444.2891476435779,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556297,Čeľadince,269,1,302.65572259442143,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556327,Solčianky,151,1,147.3580511340751,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,556351,Horné Chlebany,196,1,179.4266823304681,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,580457,Tovarníky,900,1,908.9547015957423,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,581305,Nemčice,606,1,693.6237539125395,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,581658,Práznovce,508,1,412.2561735638725,1,1.0,1.0
4,Nitriansky kraj,406,Topoľčany,406,Topoľčany,581704,Kuzmice,417,1,400.5249774972078,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509132,Čadca,11906,17,11157.52217335731,17,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509159,Čierne,2326,3,1954.1034679099296,3,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509167,Dlhá nad Kysucou,263,1,236.0825816501564,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509183,Dunajov,621,1,677.3695317919296,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509213,Klokočov,983,3,979.9906660466805,3,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509221,Klubina,321,1,356.1524587298434,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509230,Korňa,1027,3,1075.6567826114187,3,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509248,Krásno nad Kysucou,3576,6,3485.651167056954,6,1.0,0.9999999999999999
5,Žilinský kraj,501,Čadca,502,Čadca,509299,Makov,1073,2,1186.0881786169841,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509311,Nová Bystrica,1430,2,1262.4611378079571,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509337,Olešná,1026,2,912.1416522580149,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509345,Oščadnica,3155,6,3181.565430899876,6,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509361,Podvysoká,706,1,807.5702608029833,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509396,Radôstka,423,1,503.1806824317354,1,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509400,Raková,2796,4,3103.748313484523,4,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509451,Skalité,2629,4,2484.092636060201,4,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509477,Stará Bystrica,1585,2,1395.435946195481,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509485,Staškov,1442,2,1627.049101143074,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509493,Svrčinovec,1719,3,1565.5474303083743,3,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509507,Turzovka,3713,6,3652.209244021923,6,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509515,Vysoká nad Kysucou,1373,3,1227.1869398250344,3,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509523,Zákopčie,868,2,997.0134217413597,2,1.0,1.0
5,Žilinský kraj,501,Čadca,502,Čadca,509531,Zborov nad Bystricou,1168,2,1382.384259616891,2,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509540,Dolný Kubín,10487,17,10028.41342945854,17,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509639,Dlhá nad Oravou,821,1,658.5969241351845,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509671,Horná Lehota,321,1,258.12584831894736,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509698,Chlebnice,862,1,878.9373078784345,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509701,Istebné,787,1,892.278977563354,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509710,Jasenová,266,1,216.97279094705243,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509744,Kraľovany,269,1,271.6453807030957,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509761,Krivá,526,1,432.51326314872995,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509787,Leštiny,182,1,185.21281058607286,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509825,Malatiná,452,1,527.7681526247646,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509833,Medzibrodie nad Oravou,317,1,338.9563572161596,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509922,Oravská Poruba,679,1,570.2963361354143,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509957,Oravský Podzámok,848,2,780.5572375712669,2,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509965,Osádka,118,1,95.43693161832958,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509973,Párnica,542,1,435.8933569292702,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509990,Pokryváč,97,1,99.91439094962213,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510009,Pribiš,264,1,237.78696209098496,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510017,Pucov,493,1,427.0008913526093,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510041,Sedliacka Dubová,311,1,319.4559948139523,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510165,Veličná,804,1,950.4043673223522,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510181,Vyšný Kubín,476,1,520.9076182001526,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510211,Zázrivá,1530,2,1458.7841934061544,2,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510254,Žaškov,909,1,744.8811457677336,1,1.0,1.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,580813,Bziny,340,1,359.23810396202254,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,507393,Konská,125,1,148.47226270474542,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510262,Liptovský Mikuláš,17303,32,16979.948573239704,32,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510271,Beňadiková,293,1,273.9224759568107,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510319,Bobrovček,120,1,111.83645513164508,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510327,Bobrovec,1196,2,1211.528431255493,2,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510335,Bobrovník,68,1,73.33046359871132,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510351,Bukovina,68,1,70.92310066220293,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510386,Demänovská Dolina,714,1,578.5307618012196,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510408,Dúbrava,752,1,712.8809835826014,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510416,Galovany,176,1,200.00002894643592,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510424,Gôtovany,254,1,261.56070803145667,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510459,Huty,114,1,109.29103303560852,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510467,Hybe,863,1,968.0827675092086,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510505,Jakubovany,256,1,282.54409136203174,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510513,Jalovec,204,1,193.97884560366006,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510521,Jamník,256,1,299.1362550369364,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510564,Kráľova Lehota,318,1,303.6688720465994,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510572,Kvačany,312,1,276.9893674913923,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510581,Lazisko,249,1,284.1284518279497,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510602,Liptovská Anna,68,1,56.25594591366786,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510611,Liptovská Kokava,529,1,623.946478371191,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510653,Liptovská Sielnica,383,1,309.0800571449485,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510688,Liptovské Beharovce,63,1,72.42977422145941,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510696,Liptovské Kľačany,218,1,205.60607290626552,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510700,Liptovské Matiašovce,198,1,212.8190064174852,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510726,Liptovský Hrádok,4158,7,3991.817393677285,7,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510734,Liptovský Ján,879,1,738.2568434465605,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510751,Liptovský Ondrej,370,1,296.7919294146122,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510777,Liptovský Trnovec,437,1,498.57009217235816,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510793,Ľubeľa,681,1,611.6642679676879,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510831,Malatíny,136,1,156.75833664705175,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510840,Malé Borové,73,1,84.61344051137475,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510858,Malužiná,136,1,133.36175784358414,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510874,Nižná Boca,134,1,137.83274946072424,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510904,Partizánska Ľupča,710,1,718.5740979712479,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510912,Pavčina Lehota,354,1,364.7113843949968,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510921,Pavlova Ves,138,1,131.6137370318281,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510947,Podtureň,634,1,572.915173318617,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510963,Pribylina,778,1,627.2023698125391,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510971,Prosiek,159,1,138.2888327546275,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511013,Smrečany,426,1,476.6821510419501,1,1.0,1.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511048,Svätý Kríž,511,1,554.8560677485867,1,1.0,1.0
